UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,energy_consumption_kwh,power_state,power_state_numeric,power_quality_factor,on_diesel,actual_energy_kwh,grid_emissions_kg_co2,diesel_emissions_kg_co2,total_emissions_kg_co2,energy_cost_usd,energy_cost_ngn,maintenance_urgency,tropical_degradation_rate,Type_encoded
115,L47294,L,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,44.94479241213133,brownout,1,0.75,0,47.1920320327379,22.180255055386812,0.0,22.180255055386812,3.775362562619032,5663.043843928548,30.494665463590835,0.19384284740574964,0
116,L47295,L,298.8,308.6,1431,45.7,97,0,0,0,0,0,0,51.353060984191984,stable_grid,0,1.0,0,51.353060984191984,24.135938662570233,0.0,24.135938662570233,4.108244878735359,6162.367318103039,32.17532840747006,0.12922856493716642,0
117,L47296,L,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,46.671921931316746,stable_grid,0,1.0,0,46.671921931316746,21.93580330771887,0.0,21.93580330771887,3.7337537545053396,5600.630631758009,30.956525426640233,0.12922856493716642,0
118,L47297,L,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,46.535185309287414,stable_grid,0,1.0,0,46.535185309287414,21.871537095365085,0.0,21.871537095365085,3.722814824742993,5584.22223711449,31.227893181081576,0.12922856493716642,0
119,M14978,M,298.8,308.6,1707,28.1,103,0,0,0,0,0,0,44.70181097434099,stable_grid,0,1.0,0,44.70181097434099,21.00985115794026,0.0,21.00985115794026,3.576144877947279,5364.217316920919,30.942910588778684,0.12922856493716642,1
120,L47299,L,298.7,308.5,1467,40.7,106,0,0,0,0,0,0,49.55246397508881,brownout,1,0.75,0,52.030087173843256,24.45414097170633,0.0,24.45414097170633,4.16240697390746,6243.61046086119,33.820259310585264,0.19384284740574964,0
121,L47300,L,298.9,308.7,1433,44.7,108,0,0,0,0,0,0,51.41290175989388,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37.3058779629953,0.12922856493716642,0
122,L47301,L,298.9,308.7,1558,41.2,110,0,0,0,0,0,0,51.57691140390722,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37.68662066085875,0.12922856493716642,0
123,L47302,L,299.0,308.8,1310,50.7,112,0,0,0,0,0,0,52.5959028006534,stable_grid,0,1.0,0,52.5959028006534,24.720074316307095,0.0,24.720074316307095,4.207672224052272,6311.508336078408,34.95441447259749,0.12922856493716642,0
124,L47303,L,298.9,308.7,1546,43.4,114,0,0,0,0,0,0,52.988964704508746,diesel_gen,3,0.95,1,53.518854351553834,0.0,43.029158898649285,43.029158898649285,24.083484458199226,36125.22668729884,45.5732682448031,0.12922856493716642,0
125,L47304,L,298.9,308.7,1727,29.4,116,0,0,0,0,0,0,46.38995078311038,brownout,1,0.75,0,48.7094483222659,22.893440711464972,0.0,22.893440711464972,3.896755865781272,5845.133798671908,34.31240479563655,0.12922856493716642,0
126,L47305,L,298.9,308.6,1560,32.2,118,0,0,0,0,0,0,46.25483925650403,diesel_gen,3,0.95,1,46.71738764906907,0.0,37.560779669851534,37.560779669851534,21.02282444208108,31534.23666312162,43.97538681673519,0.12922856493716642,0
127,L47306,L,299.0,308.6,1329,60.5,120,0,0,0,0,0,0,58.86293563931477,stable_grid,0,1.0,0,58.86293563931477,27.665579750477942,0.0,27.665579750477942,4.709034851145182,7063.552276717773,38.27428104357939,0.12922856493716642,0
128,L47307,L,298.9,308.6,1413,46.5,122,0,0,0,0,0,0,52.87961013212841,stable_grid,0,1.0,0,52.87961013212841,24.853416762100352,0.0,24.853416762100352,4.2303688105702735,6345.553215855411,36.628473593931034,0.12922856493716642,0
129,L47308,L,299.0,308.6,1587,38.6,124,0,0,0,0,0,0,51.13585991630943,stable_grid,0,1.0,0,51.13585991630943,24.03385416066543,0.0,24.03385416066543,4.090868793304755,6136.303189957132,36.372879956838545,0.12922856493716642,0
130,L47309,L,298.9,308.5,1559,34.3,126,0,0,0,0,0,0,47.973880855392295,stable_grid,0,1.0,0,47.973880855392295,22.54772400203438,0.0,22.54772400203438,3.837910468431384,5756.8657026470755,35.65222998878874,0.12922856493716642,0
131,L47310,L,298.8,308.4,1473,41.1,128,0,0,0,0,0,0,51.05288304467403,brownout,1,0.75,0,53.60552719690774,25.194597782546634,0.0,25.194597782546634,4.288442175752619,6432.66326362893,37.81512817279004,0.12922856493716642,0
132,L47311,L,298.8,308.4,1737,27.7,130,0,0,0,0,0,0,45.8955960712982,voltage_spike,4,1.15,0,44.518728189159255,20.92380224890485,0.0,20.92380224890485,3.5614982551327405,5342.247382699111,35.15164998235599,0.12922856493716642,0
133,M14992,M,298.7,308.4,1441,43.2,132,0,0,0,0,0,0,52.00143511209872,stable_grid,0,1.0,0,52.00143511209872,24.440674502686395,0.0,24.440674502686395,4.160114808967897,6240.172213451846,37.92153585057491,0.12922856493716642,1
134,M14993,M,298.7,308.4,1430,49.6,135,0,0,0,0,0,0,55.890863365248265,diesel_gen,3,0.95,1,56.44977199890075,0.0,45.385616687116205,45.385616687116205,25.40239739950534,38103.59609925801,49.85451370108433,0.19384284740574964,1
135,L47314,L,298.8,308.4,1369,53.0,138,0,0,0,0,0,0,56.79075496244229,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44.165125523139324,0.19384284740574964,0
136,M14995,M,298.8,308.5,1711,28.5,140,0,0,0,0,0,0,46.62082327338295,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40.47950204268322,0.12922856493716642,1
137,H29550,H,298.7,308.5,1420,45.7,143,0,0,0,0,0,0,53.79078667021366,diesel_gen,3,0.95,1,54.3286945369158,0.0,43.680270407680304,43.680270407680304,24.44791254161211,36671.868812418164,50.423805981064646,0.19384284740574964,2
138,L47317,L,298.7,308.6,1297,55.3,148,0,0,0,0,0,0,57.11051226400936,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45.871976459754016,0.32307141234291603,0
139,H29552,H,298.8,308.6,1449,49.4,150,0,0,0,0,0,0,57.185327062329804,brownout,1,0.75,0,60.0445934154463,28.22095890525976,0.0,28.22095890525976,4.803567473235704,7205.351209853556,43.404845540179835,0.12922856493716642,2
140,L47319,L,298.8,308.6,1268,55.8,155,0,0,0,0,0,0,57.164557337999014,brownout,1,0.75,0,60.022785204898966,28.21070904630251,0.0,28.21070904630251,4.801822816391917,7202.734224587876,44.18820816834437,0.32307141234291603,0
141,L47320,L,298.8,308.6,1511,36.1,157,0,0,0,0,0,0,50.0188989790775,stable_grid,0,1.0,0,50.0188989790775,23.508882520166424,0.0,23.508882520166424,4.0015119183262,6002.267877489299,41.224004732983175,0.12922856493716642,0
142,L47321,L,298.7,308.5,1544,35.2,159,0,0,0,0,0,0,50.03757775146577,stable_grid,0,1.0,0,50.03757775146577,23.51766154318891,0.0,23.51766154318891,4.003006220117261,6004.5093301758925,41.54633528750573,0.12922856493716642,0
143,M15002,M,298.6,308.4,1778,28.2,161,0,0,0,0,0,0,48.23729530929495,brownout,1,0.75,0,50.6491600747597,23.805105235137056,0.0,23.805105235137056,4.051932805980776,6077.899208971165,42.06308689822719,0.12922856493716642,1
144,H29557,H,298.6,308.4,1407,50.5,164,0,0,0,0,0,0,57.93589243312809,stable_grid,0,1.0,0,57.93589243312809,27.229869443570202,0.0,27.229869443570202,4.634871394650247,6952.307091975371,44.926812835249514,0.19384284740574964,2
145,M15004,M,298.6,308.4,1391,42.4,169,0,0,0,0,0,0,52.72430203437313,stable_grid,0,1.0,0,52.72430203437313,24.780421956155372,0.0,24.780421956155372,4.21794416274985,6326.916244124775,44.00837601739556,0.32307141234291603,1
146,L47325,L,298.5,308.4,1513,33.6,172,0,0,0,0,0,0,49.12369213720793,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.523659854074424,0.19384284740574964,0
147,H29560,H,298.5,308.4,1612,36.1,174,0,0,0,0,0,0,52.66339047844544,brownout,1,0.75,0,55.29656000236772,25.989383201112826,0.0,25.989383201112826,4.423724800189418,6635.587200284127,45.64236786765131,0.12922856493716642,2
148,L47327,L,298.4,308.4,1515,40.1,179,0,0,0,0,0,0,54.17753266105904,stable_grid,0,1.0,0,54.17753266105904,25.46344035069775,0.0,25.46344035069775,4.334202612884723,6501.303919327084,46.065937571724845,0.32307141234291603,0
149,M15008,M,298.3,308.3,1379,48.0,181,0,0,0,0,0,0,56.88672234260436,stable_grid,0,1.0,0,56.88672234260436,26.736759501024046,0.0,26.736759501024046,4.5509377874083485,6826.406681112523,47.270522873877084,0.12922856493716642,1
150,L47329,L,298.4,308.3,1473,39.9,184,0,0,0,0,0,0,53.558107121260505,stable_grid,0,1.0,0,53.558107121260505,25.172310346992436,0.0,25.172310346992436,4.284648569700841,6426.972854551262,46.65333343231258,0.19384284740574964,0
151,L47330,L,298.4,308.3,1422,42.7,186,0,0,0,0,0,0,54.61903098292454,stable_grid,0,1.0,0,54.61903098292454,25.670944561974533,0.0,25.670944561974533,4.3695224786339635,6554.283717950945,47.317430182644884,0.12922856493716642,0
152,M15011,M,298.4,308.2,1463,37.6,188,0,0,0,0,0,0,52.000366319696866,brownout,1,0.75,0,54.60038463568171,25.662180778770402,0.0,25.662180778770402,4.368030770854538,6552.046156281806,47.62752132795772,0.12922856493716642,1
153,M15012,M,298.4,308.2,1584,41.0,191,0,0,0,0,0,0,57.000909648332005,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,52.62726722426281,0.19384284740574964,1
154,L47333,L,298.4,308.2,1850,27.0,194,0,0,0,0,0,0,49.89459252527905,brownout,1,0.75,0,52.389322151543006,24.62298141122521,0.0,24.62298141122521,4.19114577212344,6286.718658185161,47.85110077416987,0.19384284740574964,0
155,L47334,L,298.4,308.2,1528,36.2,196,0,0,0,0,0,0,52.63801645003126,stable_grid,0,1.0,0,52.63801645003126,24.73986773151469,0.0,24.73986773151469,4.2110413160025,6316.561974003751,48.24885651624307,0.12922856493716642,0
156,H29569,H,298.4,308.2,1987,19.8,198,0,0,0,0,0,0,44.891067380464975,brownout,1,0.75,0,47.135620749488226,22.153741752259464,0.0,22.153741752259464,3.770849659959058,5656.274489938587,46.76075242462371,0.12922856493716642,2
157,M15016,M,298.4,308.1,1495,46.0,203,0,0,0,0,0,0,59.78764081393251,stable_grid,0,1.0,0,59.78764081393251,28.10019118254828,0.0,28.10019118254828,4.7830112651146015,7174.516897671902,51.7000339632817,0.32307141234291603,1
158,H29571,H,298.4,308.2,1478,43.5,206,0,0,0,0,0,0,57.77875657347021,diesel_gen,3,0.95,1,58.356544139204914,0.0,46.91866148792075,46.91866148792075,26.260444862642213,39390.66729396332,61.705066398153306,0.19384284740574964,2
159,M15018,M,298.4,308.2,1499,40.0,211,0,0,0,0,0,0,55.95514529002402,stable_grid,0,1.0,0,55.95514529002402,26.298918286311288,0.0,26.298918286311288,4.476411623201922,6714.617434802883,51.708129221100776,0.32307141234291603,1
160,L47339,L,298.4,308.2,1471,47.0,214,0,0,0,0,0,0,60.86316106617371,brownout,1,0.75,0,63.9063191194824,30.035969986156726,0.0,30.035969986156726,5.112505529558592,7668.758294337888,54.78973446141678,0.19384284740574964,0
161,L47340,L,298.4,308.2,1282,60.7,216,1,0,0,0,1,0,65.4899455462064,stable_grid,0,1.0,0,65.4899455462064,30.780274406717005,0.0,30.780274406717005,5.239195643696512,7858.793465544768,85.62523241962111,0.12922856493716642,0
162,L47341,L,298.3,308.1,1412,52.3,218,1,0,0,0,1,0,63.628356821490854,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,89.5039169064871,0.12922856493716642,0
163,L47342,L,298.3,308.1,1586,35.5,0,0,0,0,0,0,0,43.81236273390762,diesel_gen,3,0.95,1,44.25048636124669,0.0,35.57739103444234,35.57739103444234,19.91271886256101,29869.078293841518,24.510330192031837,0.0,0
164,M15023,M,298.4,308.2,1468,43.8,2,0,0,0,0,0,0,46.494509233525015,stable_grid,0,1.0,0,46.494509233525015,21.852419339756757,0.0,21.852419339756757,3.7195607386820013,5579.341108023002,15.562381035201286,0.12922856493716642,1
165,M15024,M,298.5,308.3,1440,43.6,5,0,0,0,0,0,0,46.12040361021107,stable_grid,0,1.0,0,46.12040361021107,21.6765896967992,0.0,21.6765896967992,3.6896322888168855,5534.448433225329,15.914015065382527,0.19384284740574964,1
166,L47345,L,298.5,308.4,1733,26.0,8,0,0,0,0,0,0,40.38563485462551,stable_grid,0,1.0,0,40.38563485462551,18.98124838167399,0.0,18.98124838167399,3.2308507883700406,4846.276182555061,14.50781548753286,0.19384284740574964,0
167,H29580,H,298.4,308.2,1612,32.6,10,0,0,0,0,0,0,42.92919553284202,brownout,1,0.75,0,45.07565530948413,21.18555799545754,0.0,21.18555799545754,3.60605242475873,5409.078637138095,16.361941866830986,0.12922856493716642,2
168,H29581,H,298.4,308.3,1458,42.9,15,0,0,0,0,0,0,46.44934160618121,brownout,1,0.75,0,48.77180868649027,22.922750082650424,0.0,22.922750082650424,3.9017446949192216,5852.617042378833,18.36447415194054,0.32307141234291603,2
169,L47348,L,298.4,308.3,1433,62.3,20,1,0,0,1,0,0,55.696981029324775,diesel_gen,3,0.95,1,56.25395083961802,0.0,45.22817647505289,45.22817647505289,25.31427787782811,37971.41681674217,61.60848312493036,0.32307141234291603,0
170,L47349,L,298.4,308.3,1318,59.1,22,0,0,0,0,0,0,51.951207143579815,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.92086111691079,0.12922856493716642,0
171,M15030,M,298.4,308.2,1610,35.0,24,0,0,0,0,0,0,44.71106635581903,stable_grid,0,1.0,0,44.71106635581903,21.014201187234942,0.0,21.014201187234942,3.5768853084655223,5365.327962698283,18.45582697588914,0.12922856493716642,1
172,L47351,L,298.2,308.1,1462,50.8,27,0,0,0,0,0,0,50.97097277122343,stable_grid,0,1.0,0,50.97097277122343,23.95635720247501,0.0,23.95635720247501,4.077677821697875,6116.516732546812,20.9828428627548,0.19384284740574964,0
173,M15032,M,298.1,308.0,1924,20.8,29,0,0,0,0,0,0,39.27918084567626,diesel_gen,3,0.95,1,39.67197265413302,0.0,31.89626601392295,31.89626601392295,17.85238769435986,26778.58154153979,27.593954147209715,0.12922856493716642,1
174,M15033,M,298.2,308.0,1591,33.7,32,0,0,0,0,0,0,44.071246374157255,stable_grid,0,1.0,0,44.071246374157255,20.71348579585391,0.0,20.71348579585391,3.5256997099325806,5288.549564898871,19.51084352482867,0.19384284740574964,1
175,L47354,L,298.2,308.1,1306,58.3,35,0,0,0,0,0,0,52.030439435623954,stable_grid,0,1.0,0,52.030439435623954,24.454306534743257,0.0,24.454306534743257,4.162435154849916,6243.652732274874,22.595078379277666,0.19384284740574964,0
176,L47355,L,298.2,308.1,1382,43.5,37,0,0,0,0,0,0,46.5310209558782,stable_grid,0,1.0,0,46.5310209558782,21.869579849262752,0.0,21.869579849262752,3.722481676470256,5583.722514705384,21.107950558438027,0.12922856493716642,0
177,L47356,L,298.2,308.1,1618,34.7,39,0,0,0,0,0,0,45.21985605941764,stable_grid,0,1.0,0,45.21985605941764,21.25333234792629,0.0,21.25333234792629,3.617588484753411,5426.382727130117,20.99420747116488,0.12922856493716642,0
178,L47357,L,298.2,308.2,1988,21.4,41,0,0,0,0,0,0,40.50242797349128,brownout,1,0.75,0,42.52754937216584,19.987948204917945,0.0,19.987948204917945,3.4022039497732677,5103.305924659901,20.427569397319427,0.12922856493716642,0
179,L47358,L,298.2,308.2,1436,50.2,43,0,0,0,0,0,0,51.02272253640388,diesel_gen,3,0.95,1,51.532949761767924,0.0,41.43249160846141,41.43249160846141,23.189827392795568,34784.741089193354,33.69676695224276,0.12922856493716642,0
180,L47359,L,298.2,308.3,1304,49.8,45,0,0,0,0,0,0,48.584273777350546,brownout,1,0.75,0,51.01348746621807,23.976339109122492,0.0,23.976339109122492,4.081078997297446,6121.618495946169,23.842633805961484,0.12922856493716642,0
181,L47360,L,298.2,308.3,1475,49.9,47,0,0,0,0,0,0,51.769035141119105,stable_grid,0,1.0,0,51.769035141119105,24.33144651632598,0.0,24.33144651632598,4.141522811289528,6212.284216934292,24.40659359358246,0.12922856493716642,0
182,H29595,H,298.2,308.3,1824,24.2,49,0,0,0,0,0,0,41.31745003188076,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.00529328611573,0.12922856493716642,2
183,M15042,M,298.1,308.2,1342,48.1,54,0,0,0,0,0,0,48.865004540873564,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.7657407974133,0.32307141234291603,1
184,L47363,L,298.1,308.2,1485,40.7,57,0,0,0,0,0,0,47.51000853286972,stable_grid,0,1.0,0,47.51000853286972,22.329704010448765,0.0,22.329704010448765,3.8008006826295775,5701.201023944366,24.59102910034533,0.19384284740574964,0
185,L47364,L,298.2,308.2,1667,30.6,59,0,0,0,0,0,0,44.1514925913246,brownout,1,0.75,0,46.35906722089083,21.788761593818688,0.0,21.788761593818688,3.7087253776712665,5563.0880665069,24.529825483404792,0.12922856493716642,0
186,L47365,L,298.2,308.2,1446,38.2,61,0,0,0,0,0,0,45.779068359485265,stable_grid,0,1.0,0,45.779068359485265,21.516162128958072,0.0,21.516162128958072,3.662325468758821,5493.488203138232,24.655841582216844,0.12922856493716642,0
187,L47366,L,298.1,308.3,1301,56.0,63,0,0,0,0,0,0,52.35620372800174,diesel_gen,3,0.95,1,52.87976576528175,0.0,42.51533167528653,42.51533167528653,23.79589459437679,35693.841891565186,37.30046138703048,0.12922856493716642,0
188,L47367,L,298.2,308.4,1379,43.1,65,0,0,0,0,0,0,47.49816184415948,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.967023886845382,0.12922856493716642,0
189,L47368,L,298.3,308.5,1606,33.6,67,0,0,0,0,0,0,45.5538542485292,diesel_gen,3,0.95,1,46.00939279101449,0.0,36.99155180397565,36.99155180397565,20.704226755956523,31056.340133934784,35.679984664806845,0.12922856493716642,0
190,M15049,M,298.3,308.4,1539,43.4,69,0,0,0,0,0,0,50.42361342977215,stable_grid,0,1.0,0,50.42361342977215,23.69909831199291,0.0,23.69909831199291,4.033889074381772,6050.833611572658,27.443672571500265,0.12922856493716642,1
191,L47370,L,298.2,308.4,1477,49.9,72,0,0,0,0,0,0,53.170947265384115,diesel_gen,3,0.95,1,53.70265673803796,0.0,43.17693601738252,43.17693601738252,24.166195532117083,36249.293298175624,38.99322331620408,0.19384284740574964,0
192,L47371,L,298.2,308.4,1666,34.6,74,0,0,0,0,0,0,47.23056387580474,stable_grid,0,1.0,0,47.23056387580474,22.198365021628227,0.0,22.198365021628227,3.7784451100643794,5667.667665096569,27.187142470893633,0.12922856493716642,0
193,H29606,H,298.2,308.4,1398,51.8,76,0,0,0,0,0,0,52.91173086742015,brownout,1,0.75,0,55.55731741079116,26.111939183071843,0.0,26.111939183071843,4.444585392863293,6666.87808929494,30.2338025860278,0.12922856493716642,2
194,H29607,H,298.2,308.4,1678,34.6,81,0,0,0,0,0,0,47.70386953908631,brownout,1,0.75,0,50.08906301604063,23.541859617539096,0.0,23.541859617539096,4.007125041283251,6010.687561924877,29.231202188594217,0.32307141234291603,2
195,M15054,M,298.2,308.5,2678,10.7,86,1,0,0,1,0,0,36.572204152121415,brownout,1,0.75,0,38.40081435972749,18.04838274907192,0.0,18.04838274907192,3.0720651487781994,4608.097723167299,56.18898193724511,0.32307141234291603,1
196,L47375,L,298.3,308.5,1453,42.9,89,0,0,0,0,0,0,49.73585022697039,stable_grid,0,1.0,0,49.73585022697039,23.375849606676084,0.0,23.375849606676084,3.9788680181576312,5968.3020272364465,30.38020109438207,0.19384284740574964,0
197,H29610,H,298.3,308.6,1432,49.5,91,0,0,0,0,0,0,53.17482297386913,stable_grid,0,1.0,0,53.17482297386913,24.99216679771849,0.0,24.99216679771849,4.25398583790953,6380.978756864295,31.824092088236377,0.12922856493716642,2
198,M15057,M,298.4,308.6,1527,40.9,96,0,0,0,0,0,0,50.13845059273351,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34.90715312767767,0.32307141234291603,1
199,L47378,L,298.4,308.7,1588,35.0,99,0,0,0,0,0,0,47.56417526574061,stable_grid,0,1.0,0,47.56417526574061,22.355162374898086,0.0,22.355162374898086,3.805134021259249,5707.701031888873,31.24910730679715,0.19384284740574964,0
200,L47379,L,298.4,308.6,1433,47.1,101,0,0,0,0,0,0,52.40611760798676,brownout,1,0.75,0,55.0264234883861,25.862419039541464,0.0,25.862419039541464,4.402113879070888,6603.170818606332,34.01228449176813,0.12922856493716642,0
201,L47380,L,298.4,308.6,1609,35.0,103,0,0,0,0,0,0,48.043764424486426,diesel_gen,3,0.95,1,48.52420206873129,0.0,39.01345846325996,39.01345846325996,21.835890930929082,32753.836396393624,42.19632408687888,0.12922856493716642,0
202,L47381,L,298.3,308.5,1575,41.2,105,0,0,0,0,0,0,51.585607417010124,stable_grid,0,1.0,0,51.585607417010124,24.24523548599476,0.0,24.24523548599476,4.12684859336081,6190.272890041215,33.51640564779282,0.12922856493716642,0
203,M15062,M,298.4,308.5,1636,35.7,107,0,0,0,0,0,0,49.07757871866943,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36.22883455929838,0.12922856493716642,1
204,L47383,L,298.4,308.5,1490,37.9,110,0,0,0,0,0,0,48.441178337460904,stable_grid,0,1.0,0,48.441178337460904,22.767353818606622,0.0,22.767353818606622,3.8752942669968724,5812.941400495309,33.27581885529227,0.19384284740574964,0
205,L47384,L,298.4,308.5,1741,32.8,112,0,0,0,0,0,0,48.796738438240766,stable_grid,0,1.0,0,48.796738438240766,22.93446706597316,0.0,22.93446706597316,3.9037390750592613,5855.608612588892,33.70861733259845,0.12922856493716642,0
206,M15065,M,298.5,308.6,1344,53.0,114,0,0,0,0,0,0,54.683251722187975,brownout,1,0.75,0,57.417414308297374,26.986184724899765,0.0,26.986184724899765,4.59339314466379,6890.089716995685,36.85165853827847,0.12922856493716642,1
207,L47386,L,298.5,308.7,1609,35.3,117,0,0,0,0,0,0,48.91795606917687,stable_grid,0,1.0,0,48.91795606917687,22.991439352513126,0.0,22.991439352513126,3.9134364855341492,5870.154728301224,34.53888005964495,0.19384284740574964,0
208,M15067,M,298.4,308.7,1421,60.7,119,1,0,0,1,0,0,61.214485035503365,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,72.90189372751783,0.12922856493716642,1
209,L47388,L,298.4,308.6,1591,36.7,122,0,0,0,0,0,0,49.831472299948075,stable_grid,0,1.0,0,49.831472299948075,23.420791980975594,0.0,23.420791980975594,3.986517783995846,5979.7766759937695,35.62894816375416,0.19384284740574964,0
210,L47389,L,298.4,308.6,1477,44.0,124,0,0,0,0,0,0,52.69673879155961,brownout,1,0.75,0,55.33157573113759,26.005840593634666,0.0,26.005840593634666,4.4265260584910076,6639.789087736512,37.74871165658692,0.12922856493716642,0
211,L47390,L,298.4,308.7,1523,36.1,126,0,0,0,0,0,0,48.60714029113972,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39.04767141617313,0.12922856493716642,0
